amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-0847138-1646225	249-0847138-1646225	2025-12-31T23:55:37+09:00	2026-01-01T02:14:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					450.0			東京都	108-0072	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
249-3728160-8023015	249-3728160-8023015	2025-12-31T23:48:00+09:00	2026-01-02T03:03:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					450.0			東京都	145-0064	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
249-9281200-4895026	249-9281200-4895026	2025-12-31T21:56:20+09:00	2026-01-01T21:46:48+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								広島県	720-0017	JP	
250-0928497-3039002	250-0928497-3039002	2025-12-31T20:36:08+09:00	2026-01-01T04:14:30+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 2025全新改版 マットブラックボディ IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製ステン	MB-042B25/JP	B0DSB44YJZ	Shipped	1	JPY	4990.0	454.0								東京都	173-0004	JP	
249-8966071-2099064	249-8966071-2099064	2025-12-31T18:25:43+09:00	2026-01-02T14:20:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					450.0			東京都	178-0063	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
250-0079814-7271851	250-0079814-7271851	2025-12-31T17:05:38+09:00	2025-12-31T17:17:41+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Cancelled	0											京都府	619-0237	JP	
250-9372222-0575838	250-9372222-0575838	2025-12-31T16:27:50+09:00	2026-01-01T10:16:15+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Cancelled	0											京都府	619-0237	JP	
249-4110828-6115823	249-4110828-6115823	2025-12-31T16:13:11+09:00	2026-01-02T18:01:23+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								埼玉県	336-0977	JP	
503-8879612-2299011	503-8879612-2299011	2025-12-31T10:53:22+09:00	2026-01-01T22:16:44+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					450.0			福岡県	814-0153	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
249-6066258-6169459	249-6066258-6169459	2025-12-31T10:10:47+09:00	2026-01-01T12:12:20+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER 鼻毛カッター メンズ 3in1 多機能 1台3役 鼻毛トリマー ヒゲトリマー 髭トリマー 眉毛シェーバー まゆげ シ	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0	500.0	45.0			600.0	500.0		福岡県	811-1355	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
503-5873325-9174257	503-5873325-9174257	2025-12-31T09:11:54+09:00	2025-12-31T22:58:49+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					450.0			福岡県	819-0030	JP	PLM-e1370686-05f3-4625-b8be-ac51ae7e07b2
