amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
503-3344681-4103841	503-3344681-4103841	2023-09-30T17:55:13+09:00	2023-10-01T17:16:18+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー メンズ鼻毛カッター 低騒音 水洗い可能 耳毛カッター はなげカッター 鼻毛シェーバー ノーズ 	MB-041JP.	B0CBRBBR83	Shipped	1	JPY	2299.0	209.0	205.0	19.0				205.0		神奈川県	252-0301	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
249-4339900-9379818	249-4339900-9379818	2023-09-30T16:03:14+09:00	2023-09-30T22:24:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー 男性用 メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					200.0			埼玉県	331-0804	JP	VPC-6-31227925 Coupon
250-0940761-9763002	250-0940761-9763002	2023-09-30T10:49:04+09:00	2023-09-30T18:21:10+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			東京都	183-0042	JP	VPC-6-31227925 Coupon
503-4838056-9787852	503-4838056-9787852	2023-09-30T10:27:28+09:00	2023-09-30T23:06:53+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー 男性用 メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								埼玉県	340-0215	JP	
250-4381760-3271816	250-4381760-3271816	2023-09-30T07:59:12+09:00	2023-09-30T11:16:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ４In１メンズシェーバーセット / 360度洗浄設計の鼻毛カッター 耳毛 鼻毛カッター もみあげシ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0					350.0			大阪府	546-0041	JP	VPC-6-31227925 Coupon
503-7760671-6517467	503-7760671-6517467	2023-09-29T23:37:17+09:00	2023-09-30T01:09:46+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 猫用爪切り 猫 小型 犬 用 爪 切り ペット 猫 犬 用 爪 切り 安全 カッター 猫 爪 切り 小型 犬	CT-21/FBA	B099MKPRHP	Shipped	1	JPY	2529.0	230.0								千葉県	270-1408	JP	
250-2400164-0343007	250-2400164-0343007	2023-09-29T23:21:25+09:00	2023-09-30T02:17:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 電動水洗い式フェイスシェーバー 眉毛シェーバー 眉毛カッター エチケットシェーバー 眉毛 	MB-062JP	B07CYQVK16	Shipped	1	JPY	3024.0	275.0					151.0			愛知県	464-0083	JP	VPC-6-31227925 Coupon
250-2046537-9322212	250-2046537-9322212	2023-09-29T21:54:17+09:00	2023-09-30T18:10:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ４In１メンズシェーバーセット / 360度洗浄設計の鼻毛カッター 耳毛 鼻毛カッター もみあげシ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0					350.0			埼玉県	336-0926	JP	VPC-6-31227925 Coupon
503-0176710-2762248	503-0176710-2762248	2023-09-29T19:40:05+09:00	2023-09-30T18:10:10+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								長崎県	851-2107	JP	
249-7537929-0900654	249-7537929-0900654	2023-09-29T16:50:48+09:00	2023-09-30T00:28:52+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ４In１メンズシェーバーセット / 360度洗浄設計の鼻毛カッター 耳毛 鼻毛カッター もみあげシ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0								東京都	130-0005	JP	
