amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
503-7879650-0711018	503-7879650-0711018	2026-01-31T22:29:16+09:00	2026-02-01T17:54:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー メンズ USB急速充電 充電式 ディテールまで整えられる設計（きわぞり対応） 髭造型ツール 	MB-042C	B0G492LXS9	Shipped	1	JPY	5775.0	525.0								長野県	382-0012	JP	
250-5254417-8237461	250-5254417-8237461	2026-01-31T22:08:04+09:00	2026-02-01T09:16:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	158-0082	JP	
503-5428783-5161447	503-5428783-5161447	2026-01-31T17:11:26+09:00	2026-02-01T01:32:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	101-0025	JP	
249-8571762-5498245	249-8571762-5498245	2026-01-31T16:20:18+09:00	2026-02-01T02:18:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								大阪府	558-0045	JP	
503-4322725-1809409	503-4322725-1809409	2026-01-31T16:19:40+09:00	2026-01-31T23:07:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー メンズ USB急速充電 充電式 ディテールまで整えられる設計（きわぞり対応） 髭造型ツール 	MB-042C	B0G492LXS9	Shipped	1	JPY	5775.0	525.0								香川県	760-0062	JP	
250-1579108-1264606	250-1579108-1264606	2026-01-31T13:45:45+09:00	2026-01-31T23:03:53+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー メンズ USB急速充電 充電式 ディテールまで整えられる設計（きわぞり対応） 髭造型ツール 	MB-042C	B0G492LXS9	Shipped	1	JPY	5775.0	525.0	460.0	42.0				460.0		Kanagawa-ken	238-0006	JP	
249-5233976-8114211	249-5233976-8114211	2026-01-31T10:26:01+09:00	2026-01-31T21:55:54+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								大阪府	589-0005	JP	
250-3675309-5232653	250-3675309-5232653	2026-01-31T10:20:09+09:00	2026-01-31T18:48:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	177-0035	JP	
503-1041480-3672656	503-1041480-3672656	2026-01-31T09:11:41+09:00	2026-01-31T15:04:39+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER 鼻毛カッター 4in1 メンズグルーミング ヒゲトリマー 髭剃り 電動 充電スタンド兼収納で便利 USB充電式で 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	5249.0	477.0								京都府	6110041	JP	
250-2278350-1683043	250-2278350-1683043	2026-01-31T08:29:11+09:00	2026-02-01T13:10:15+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER 鼻毛カッター メンズ 3in1 多機能 1台3役 鼻毛トリマー ヒゲトリマー 髭トリマー 眉毛シェーバー まゆげ シ	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								東京都	106-0044	JP	
249-0909731-4656666	249-0909731-4656666	2026-01-31T08:07:54+09:00	2026-01-31T10:49:03+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								山形県	990-2484	JP	
250-9556266-3491843	250-9556266-3491843	2026-01-30T23:37:15+09:00	2026-01-31T11:38:47+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	191-0012	JP	
249-4925224-0631859	249-4925224-0631859	2026-01-30T22:26:47+09:00	2026-01-31T01:28:16+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								埼玉県	362-0001	JP	
250-2414699-2340643	250-2414699-2340643	2026-01-30T15:45:44+09:00	2026-01-30T23:54:52+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー メンズ USB急速充電 充電式 ディテールまで整えられる設計（きわぞり対応） 髭造型ツール 	MB-042C	B0G492LXS9	Shipped	1	JPY	5775.0	525.0								東京都	144-0055	JP	
503-5470157-4123062	503-5470157-4123062	2026-01-30T15:28:37+09:00	2026-01-30T21:45:43+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 2025全新改版 マットブラックボディ IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製ステン	MB-042B25/JP	B0DSB44YJZ	Shipped	1	JPY	3743.0	340.0	200.0	18.0				200.0		東京都	132-0033	JP	
503-5710858-0842257	503-5710858-0842257	2026-01-30T15:05:31+09:00	2026-01-30T21:56:30+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0	67.0	6.0				67.0		東京都	166-0011	JP	
250-3463281-3214268	250-3463281-3214268	2026-01-30T14:45:24+09:00	2026-01-31T17:34:57+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー メンズ USB急速充電 充電式 ディテールまで整えられる設計（きわぞり対応） 髭造型ツール 	MB-042C	B0G492LXS9	Shipped	1	JPY	5775.0	525.0	460.0	42.0				460.0		東京都	116-0014	JP	
249-8927143-2596609	249-8927143-2596609	2026-01-30T12:06:47+09:00	2026-01-31T07:39:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								福島県	960-8074	JP	
250-5456688-1232611	250-5456688-1232611	2026-01-30T10:45:57+09:00	2026-02-01T02:04:07+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー IPX8防水 丸ごと水洗いOK 電池式で充電不要 日本製高炭素鋼刃 マブチモーター搭載 0.5mm極短 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0	230.0	21.0				230.0		兵庫県	675-0163	JP	
