amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
250-6021441-5473447	250-6021441-5473447	2024-06-30T20:09:20+09:00	2024-07-01T05:55:49+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								大阪府	553-0004	JP	
503-5954219-4459831	503-5954219-4459831	2024-06-30T20:06:42+09:00	2024-07-02T00:13:47+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			千葉県	261-0003	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-6296444-9586237	249-6296444-9586237	2024-06-30T18:03:57+09:00	2024-07-01T14:52:05+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								茨城県	300-1252	JP	
250-3058563-4107036	250-3058563-4107036	2024-06-30T17:50:46+09:00	2024-07-01T06:20:54+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								福岡県	812-0018	JP	
250-4945211-4701461	250-4945211-4701461	2024-06-30T15:28:07+09:00	2024-06-30T22:31:55+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			東京都	157-0073	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-3456977-7470208	249-3456977-7470208	2024-06-30T13:48:45+09:00	2024-06-30T16:31:15+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			新潟県	954-0058	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-0125926-7177424	249-0125926-7177424	2024-06-30T13:40:34+09:00	2024-06-30T16:07:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			宮崎県	880-0874	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-0812935-2724621	249-0812935-2724621	2024-06-30T13:26:46+09:00	2024-07-01T01:00:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	170-0003	JP	
249-4834189-3971813	249-4834189-3971813	2024-06-30T10:08:58+09:00	2024-07-01T06:12:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	116-0013	JP	
250-1771158-0634222	250-1771158-0634222	2024-06-30T08:12:24+09:00	2024-06-30T11:12:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								大阪府	574-0025	JP	
250-1351433-0412636	250-1351433-0412636	2024-06-30T08:04:40+09:00	2024-07-07T23:13:48+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								大阪府	569-0818	JP	
250-3915827-7703853	250-3915827-7703853	2024-06-30T06:15:26+09:00	2024-06-30T12:08:08+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			大阪府	559-0014	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
503-3551484-6919012	503-3551484-6919012	2024-06-29T21:53:27+09:00	2024-06-30T06:25:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			神奈川県	252-1107	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
503-5759021-3815866	503-5759021-3815866	2024-06-29T20:02:53+09:00	2024-06-30T16:39:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER 犬爪切り電動 犬 犬の爪切り電動 つめやすり 電動 爪切り 犬 つめきり 初心者 電動爪やすり 犬用爪やすり	MB-011/FBA	B083BL3GBV	Shipped	1	JPY	3599.0	327.0								兵庫県	676-0821	JP	
250-7281175-2801420	250-7281175-2801420	2024-06-29T19:47:58+09:00	2024-06-30T10:29:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	222-0037	JP	
249-0122093-6332658	249-0122093-6332658	2024-06-29T19:40:13+09:00	2024-06-30T14:50:19+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								長野県	390-0221	JP	
249-8367356-3335066	249-8367356-3335066	2024-06-29T18:28:41+09:00	2024-06-29T21:54:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								兵庫県	654-0044	JP	
249-5240557-4712636	249-5240557-4712636	2024-06-29T09:55:12+09:00	2024-06-29T13:29:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								埼玉県	362-0062	JP	
249-4218169-9368632	249-4218169-9368632	2024-06-29T09:26:24+09:00	2024-06-29T14:45:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			東京都	153-0043	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
250-8371542-8377413	250-8371542-8377413	2024-06-28T21:41:05+09:00	2024-06-29T18:32:37+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER 犬爪切り電動 犬 犬の爪切り電動 つめやすり 電動 爪切り 犬 つめきり 初心者 電動爪やすり 犬用爪やすり	MB-011/FBA	B083BL3GBV	Shipped	1	JPY	3599.0	327.0	410.0	37.0				410.0		熊本県	865-0058	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-5136880-7101468	503-5136880-7101468	2024-06-28T21:17:33+09:00	2024-06-29T05:55:50+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			滋賀県	520-3252	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
250-3687131-3415063	250-3687131-3415063	2024-06-28T20:24:50+09:00	2024-06-28T23:00:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					200.0			岐阜県	509-6133	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-6038550-5650232	249-6038550-5650232	2024-06-28T19:06:17+09:00	2024-06-29T05:36:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	133-0061	JP	
503-8158483-3411047	503-8158483-3411047	2024-06-28T18:37:53+09:00	2024-06-28T21:18:29+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								山口県	753-0816	JP	
250-7714059-3948639	250-7714059-3948639	2024-06-28T17:38:12+09:00	2024-06-30T15:13:27+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								北海道	061-1268	JP	
249-9109504-0402229	249-9109504-0402229	2024-06-28T13:42:55+09:00	2024-06-28T20:41:15+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Cancelled	0											埼玉県	369-1312	JP	
249-0333821-2788614	249-0333821-2788614	2024-06-28T13:24:37+09:00	2024-06-28T16:01:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	211-0067	JP	
249-6910876-5947048	249-6910876-5947048	2024-06-28T13:19:56+09:00	2024-06-28T15:11:41+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Cancelled	0											広島県	727-0007	JP	
503-3533392-3802230	503-3533392-3802230	2024-06-28T09:24:18+09:00	2024-07-07T09:50:50+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	URBANER 犬爪切り電動 犬 犬の爪切り電動 つめやすり 電動 爪切り 犬 つめきり 初心者 電動爪やすり 犬用爪やすり	MB-011/FBA	B083BL3GBV	Cancelled	0											栃木県	321-0136	JP	
249-8596977-3027832	249-8596977-3027832	2024-06-28T08:19:48+09:00	2024-06-28T11:14:30+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			東京都	114-0012	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
249-3377436-5302236	249-3377436-5302236	2024-06-28T06:19:48+09:00	2024-06-28T14:37:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			神奈川県	216-0004	JP	PLM-d77fa2b2-fbeb-4f09-a3a7-5a13ffc99eb4
