amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
250-4666005-8386222	250-4666005-8386222	2024-04-30T21:44:26+09:00	2024-05-01T05:27:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								神奈川県	225-0002	JP	
249-8582601-0174230	249-8582601-0174230	2024-04-30T21:19:17+09:00	2024-05-01T02:12:18+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								神奈川県	251-0038	JP	
250-7535301-3703830	250-7535301-3703830	2024-04-30T21:18:59+09:00	2024-05-01T12:14:49+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								秋田県	010-1413	JP	
250-9143915-2640669	250-9143915-2640669	2024-04-30T19:33:12+09:00	2024-04-30T19:49:43+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Cancelled	0											埼玉県	343-0002	JP	
503-3688420-7971846	503-3688420-7971846	2024-04-30T19:12:30+09:00	2024-05-01T10:30:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	164-0013	JP	
249-9657904-4867034	249-9657904-4867034	2024-04-30T12:39:29+09:00	2024-05-01T06:15:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								大阪府	540-0027	JP	
249-5755303-3629453	249-5755303-3629453	2024-04-30T09:55:13+09:00	2024-04-30T15:20:48+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								大阪府	530-0003	JP	
249-6593293-7247848	249-6593293-7247848	2024-04-30T08:36:10+09:00	2024-05-01T06:07:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								東京都	111-0032	JP	
250-1588485-4496661	250-1588485-4496661	2024-04-30T00:16:34+09:00	2024-05-01T02:07:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								愛知県	456-0035	JP	
503-0411307-2615057	503-0411307-2615057	2024-04-30T00:12:29+09:00	2024-04-30T12:48:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								愛知県	460-0012	JP	
250-5054536-9570256	250-5054536-9570256	2024-04-29T23:19:51+09:00	2024-04-30T23:50:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								東京都	146-0085	JP	
503-7775274-2947808	503-7775274-2947808	2024-04-29T21:14:53+09:00	2024-04-30T09:43:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	134-0003	JP	
250-0112678-4968609	250-0112678-4968609	2024-04-29T20:07:51+09:00	2024-04-30T18:01:54+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0			愛知県	440-0832	JP	PLM-8ad46f63-eb4f-470a-bbc7-e642253e129b
249-2124659-2657465	249-2124659-2657465	2024-04-29T19:45:36+09:00	2024-05-01T06:37:36+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー メンズシェーバー バリカン メンズ 鼻毛カッター付きメンズシェーバー ヒゲトリマー 眉毛シ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	637.0	410.0	37.0				410.0		東京都	104-0052	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-9816367-9811006	503-9816367-9811006	2024-04-29T18:27:18+09:00	2024-05-09T08:06:48+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								埼玉県	341-0018	JP	
503-3415469-2575052	503-3415469-2575052	2024-04-29T17:47:35+09:00	2024-05-01T17:43:52+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	272.0	205.0	19.0			150.0	205.0		岐阜県	509-0235	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-9057126-6966262	503-9057126-6966262	2024-04-29T14:57:43+09:00	2024-04-30T14:17:15+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0								大阪府	582-0022	JP	
503-3469820-8119057	503-3469820-8119057	2024-04-29T13:54:09+09:00	2024-04-29T17:27:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					200.0			広島県	723-0001	JP	PLM-8ad46f63-eb4f-470a-bbc7-e642253e129b
250-1228476-2697449	250-1228476-2697449	2024-04-29T12:36:16+09:00	2024-04-29T18:19:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	251-0045	JP	
503-4310148-3731026	503-4310148-3731026	2024-04-29T11:46:44+09:00	2024-04-30T15:45:19+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	272.0	205.0	19.0			150.0	205.0		愛知県	470-2315	JP	JP Core Free Shipping  2016/03/29 6-38-40-593,PLM-8ad46f63-eb4f-470a-bbc7-e642253e129b
249-6959764-1284623	249-6959764-1284623	2024-04-29T07:23:25+09:00	2024-04-29T07:48:31+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Cancelled	0											神奈川県	243-0006	JP	
503-5956779-2878227	503-5956779-2878227	2024-04-29T06:37:32+09:00	2024-04-29T17:46:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					150.0		,	長野県	399-4511	JP	PLM-8ad46f63-eb4f-470a-bbc7-e642253e129b
250-1553428-6996618	250-1553428-6996618	2024-04-28T23:22:06+09:00	2024-04-30T22:03:37+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2849.0	259.0	205.0	19.0			142.0	205.0	三井郡大刀洗町	福岡県	830-1224	JP	JP Core Free Shipping  2016/03/29 6-38-40-593,PLM-8ad46f63-eb4f-470a-bbc7-e642253e129b
